StrainID	Species	Old ID	StrainInfo doi	Phylum	Family	Growth atm.	Recommended medium for growth	Incubation time	Risk Group	Geographic location	Host disease status	Host age class	Sample material	Date of isolation (JJJJ-MM-DD)	genome_md5	assembly_qual	genome_length	number_contig	N50	number_contig_below_1kb	max_contig_length	coverage	assembly_software	compl_score	compl_software	contam_score	contam_software	trnas	trna_ext_software	adapters_file	plasmid_length	is_compl_grtr_90	is_contam_less_5	is_coverage_grtr_10	are_contigs_less_100	is_N50_grtr_25kb	is_max_contig_grtr_100kb	is_trnas_grtr_18	is_SSU_grtr_0	is_LSU_grtr_0	is_5S_grtr_0	assembly_date	workflow_version	sequencing_technology
CLA-KB-H105	Bacteroides faecis	NA	10.60712/SI-ID414255.1	Bacteroidota	Bacteroidaceae	Anaerobe	BBE;mGAM	1-3 days	1	Germany	Healthy	Adult	feces	2020-02-17	6e4f737b43ecab9542b88d3fea431031	Manual review: are_contigs_less_100	5892085	133	109438	230	294308	172	SPAdes	99.06	checkm	0.35	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	4148	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-KB-H110	Ruthenibacterium lactatiformans	NA	10.60712/SI-ID414387.1	Bacillota	Oscillospiraceae	Anaerobe	BBE	1-5 days	Unknown	Germany	Healthy	Adult	feces	2020-02-17	55e008b68cf4399e8008acfd5ca987b5	Manual review: are_contigs_less_100	4084915	126	155487	334	517165	462	SPAdes	97.96	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	7614	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H116	Bacteroides caccae	NA	10.60712/SI-ID414256.1	Bacteroidota	Bacteroidaceae	Anaerobe	BBE;mGAM	1-3 days	2	Germany	Healthy	Adult	feces	2020-03-09	471ae1fac0cb0cb475c5cd4b7d1f5be2	High-quality draft	4886812	82	124223	116	475502	131	SPAdes	99.19	checkm	0.62	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	4138	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-KB-H117	Parabacteroides merdae	NA	10.60712/SI-ID414388.1	Bacteroidota	Tannerellaceae	Anaerobe	BBE;BHI	1-3 days	1	Germany	Healthy	Adult	feces	2020-03-09	92a320f39189b2ad8a5f42a589f047cc	High-quality draft	4367937	72	129242	135	417519	605	SPAdes	99.62	checkm	0.51	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	19548	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H118	Phocaeicola vulgatus	NA	10.60712/SI-ID414257.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI;mGAM	1-3 days	1	Germany	Healthy	Adult	feces	2020-03-09	7c91dcc622250aa9263b845e9cbf9027	Manual review: are_contigs_less_100	5209534	120	105390	259	373304	217	SPAdes	99.25	checkm	0.13	checkm	19	tRNAscan-SE	resources/NexteraPE-PE.fa	6197	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-KB-H122	Alistipes intestinihominis	NA	10.60712/SI-ID414389.1	Bacteroidota	Rikenellaceae	Anaerobe	BHI; BBE	1-5 days	Unknown	Germany	Healthy	Adult	feces	2020-03-09	4be0169c01eb37b7c71f28afea7425e4	High-quality draft	3849817	52	188941	77	427446	406	SPAdes	99.76	checkm	0.96	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H127	Segatella copri	NA	10.60712/SI-ID414390.1	Bacteroidota	Bacteroidaceae	Anaerobe	WCA; BBE	1-3 days	1	Germany	Healthy	Adult	feces	2020-03-06	0719742f0ac6dd1363269b14fda3a812	High-quality draft	3356720	89	109119	195	316286	540	SPAdes	99.32	checkm	2.7	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H130	Phocaeicola dorei	NA	10.60712/SI-ID414391.1	Bacteroidota	Bacteroidaceae	Anaerobe	mGAM;WCA;BHI	1-3 days	1	Germany	Healthy	Adult	feces	2020-03-06	1b88fe7e271ea876d89fe680e99c4c38	High-quality draft	5342255	67	221691	108	824812	311	SPAdes	99.25	checkm	0.88	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	33114;4148;3127	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H136	Phocaeicola vulgatus	NA	10.60712/SI-ID414392.1	Bacteroidota	Bacteroidaceae	Anaerobe	mGAM;BHI	1-3 days	1	Germany	Healthy	Adult	feces	2020-03-06	56f2544d4879446ab6afda0eafd7d8ef	Manual review: are_contigs_less_100	5147638	125	135288	179	275126	419	SPAdes	99.25	checkm	0	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	74294;33114;3781	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H139	Bacteroides xylanisolvens	NA	10.60712/SI-ID414393.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI; WCA; mGAM; BBE	1-5 days	Unknown	Germany	Healthy	Adult	feces	2020-03-09	908ef9e6feb48dc68ed3d52e0a7cf32a	Manual review: are_contigs_less_100	6565826	251	72842	2118	247243	137	SPAdes	99.46	checkm	0.46	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	19239;5397;4139;2643	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H143	Phocaeicola vulgatus	NA	10.60712/SI-ID414258.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI;mGAM	1-3 days	1	Germany	Healthy	Adult	feces	2020-03-09	21f02b82935ace069e3b0693a4ea99c8	Manual review: are_contigs_less_100	5028087	184	49638	268	167723	332	SPAdes	99.25	checkm	0.47	checkm	19	tRNAscan-SE	resources/NexteraPE-PE.fa	5594;5397;4138;2749	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1-3-g95da734	Illumina MiSeq
CLA-KB-H148	Phocaeicola vulgatus	NA	10.60712/SI-ID414394.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI;mGAM	1-3 days	1	Germany	Healthy	Adult	feces	2020-03-09	714c676a0f26868a4b11de0c28bb4cc0	Manual review: are_contigs_less_100, is_N50_grtr_25kb, is_max_contig_grtr_100kb	5640254	1530	12133	6787	80559	276	SPAdes	90.36	checkm	4.98	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	33114;16312;5594;5397;2749	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H15	Ruthenibacterium lactatiformans	NA	10.60712/SI-ID414395.1	Bacillota	Oscillospiraceae	Anaerobe	WCA	1-3 days	1	Germany	Healthy	Adult	feces	2019-09-05	7d467af358e50a91466febb0b6ad54b4	High-quality draft	4023679	96	151854	257	415575	371	SPAdes	97.96	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	7614	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H41	Bacteroides xylanisolvens	NA	10.60712/SI-ID414396.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI	1-3 days	1	Germany	Healthy	Adult	feces	2019-09-05	17b4c61d0c5e84daec6a433de001ea40	Manual review: are_contigs_less_100	6274746	197	65950	303	326172	216	SPAdes	99.46	checkm	0.31	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	34234	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H42	Raoultibacter massiliensis	NA	10.60712/SI-ID414259.1	Actinomycetota	Eggerthellaceae	Anaerobe	Fibre media;YCFA	1-3 days	1	Germany	Healthy	Adult	feces	2019-09-05	0f7dadf9d6297384a57f3852ed4537b5	High-quality draft	3717592	35	285646	22	634768	152	SPAdes	100	checkm	0	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-KB-H48.1	Phocaeicola vulgatus	H48.1	10.60712/SI-ID414260.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI	1-3 days	1	Germany	Healthy	Adult	feces	2019-09-05	fd987b3b017495cdd8987f1487d9137f	Manual review: are_contigs_less_100	4869614	103	108528	312	466268	194	SPAdes	99.25	checkm	0	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-KB-H80	Ruthenibacterium lactatiformans	NA	10.60712/SI-ID414397.1	Bacillota	Oscillospiraceae	Anaerobe	WCA	1-3 days	1	Germany	Healthy	Adult	feces	2019-09-26	a1dd2fccbf53de87a51437a3f7b35504	High-quality draft	4027508	97	151854	245	517231	392	SPAdes	97.96	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	7614	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H81	Bifidobacterium catenulatum	NA	10.60712/SI-ID414261.1	Actinomycetota	Bifidobacteriaceae	Anaerobe	WCA	1-3 days	1	Germany	Healthy	Adult	feces	2020-02-13	0d53bd0186d74ca90c7630d9b71a484b	High-quality draft	2133480	53	116300	23	351020	343	SPAdes	100	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-KB-H83	Bacteroides fragilis	NA	10.60712/SI-ID414262.1	Bacteroidota	Bacteroidaceae	Anaerobe	WCA	1-3 days	2	Germany	Healthy	Adult	feces	2020-02-13	d90e145275a9d85bcc1bd2344feb3d0a	High-quality draft	5024642	71	162628	29	366506	20	SPAdes	99.26	checkm	0.37	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	6063;2751	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-KB-H89	Dorea longicatena	NA	10.60712/SI-ID414398.1	Bacillota	Lachnospiraceae	Anaerobe	WCA	1-5 days	Unknown	Germany	Healthy	Adult	feces	2020-02-13	0083b4431dac277f03ec6996b4ac6dfd	High-quality draft	2970054	57	128212	137	269860	546	SPAdes	99.42	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-KB-H94	Dorea longicatena	NA	10.60712/SI-ID414399.1	Bacillota	Lachnospiraceae	Anaerobe	mGAM	1-5 days	Unknown	Germany	Healthy	Adult	feces	2020-02-13	e4c435e4415a22d53f4da4324ea6b904	Manual review: is_trnas_grtr_18	2916574	74	94067	127	184311	551	SPAdes	99.42	checkm	0	checkm	18	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-KB-H95	Phocaeicola dorei	NA	10.60712/SI-ID414400.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI;mGAM;WCA	1-3 days	1	Germany	Healthy	Adult	feces	2020-02-16	54d2fbd13a1ac7dc3b3bc88e2fc2a69e	High-quality draft	5195599	81	124280	109	612605	147	SPAdes	99.25	checkm	0.75	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	88626;4148	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-MB-H004	Fusobacterium varium	NA	10.60712/SI-ID414401.1	Fusobacteriota	Fusobacteriaceae	Anaerobe	BHI	1-2 days	2	Germany	NA	Adult	feces	2023-07-23	60e4e3c24ed0a30d09c86682dda108f9	Manual review: are_contigs_less_100	3392906	193	86220	1913	278272	612	SPAdes	100	checkm	2.41	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-MB-H007	Klebsiella oxytoca	NA	10.60712/SI-ID414402.1	Pseudomonadota	Enterobacteriaceae	Facultative anaerobe	BHI	1-2 days	2	Germany	NA	Adult	feces	2023-07-23	74db8cf14dea104f6c9aa2a94fc6ffd7	Manual review: is_trnas_grtr_18	5888722	61	228878	163	542325	263	SPAdes	99.9	checkm	0.14	checkm	18	tRNAscan-SE	resources/TruSeq3-PE-2.fa	3939	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H001	Bifidobacterium adolescentis	NA	10.60712/SI-ID414403.1	Actinomycetota	Bifidobacteriaceae	Anaerobe	BHI agar; mGAM Blood agar; WCA blood agar	1-2 days	1	Germany	Anorexia Nervosa	Adult	feces	2022-06-10	f1e15704b72f43d359b6b3b566db5b7b	High-quality draft	2149623	19	338699	40	1022429	449	SPAdes	100	checkm	0.45	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-SR-H002	Alistipes onderdonkii	NA	10.60712/SI-ID414404.1	Bacteroidota	Rikenellaceae	Anaerobe	WCA Blood agar	2-3 day	1	Germany	Anorexia Nervosa	Adult	feces	2022-06-10	9b6a9b7e25f6ca4689a6cd437177c85f	High-quality draft	3261215	25	339750	43	589525	393	SPAdes	98.8	checkm	0.48	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-SR-H003	Parabacteroides johnsonii	NA	10.60712/SI-ID414405.1	Bacteroidota	Tannerellaceae	Anaerobe	WCA Blood agar	1-2 days	1	Germany	Anorexia Nervosa	Adult	feces	2022-06-10	3f78dfbbc9d6e03afb38034d612b868a	High-quality draft	4497534	61	162697	170	487507	409	SPAdes	99.62	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	2752	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H004	Escherichia coli	NA	10.60712/SI-ID414406.1	Pseudomonadota	Enterobacteriaceae	Facultative anaerobe	BHI agar; mGAM Blood agar; WCA blood agar	1-2 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-06-10	102547d02c3f50d2ebe1fbcb2ec427e6	Manual review: are_contigs_less_100, is_trnas_grtr_18	5260327	214	112066	493	394181	316	SPAdes	99.97	checkm	0.38	checkm	18	tRNAscan-SE	resources/TruSeq3-PE-2.fa	7461;2072;1552	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H005	Bacteroides caccae	NA	10.60712/SI-ID414407.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI agar; mGAM Blood agar; WCA blood agar	1-2 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-06-10	990a5b40aef38d6c5824d5a27576eac0	High-quality draft	5185368	54	234191	87	600240	181	SPAdes	99.19	checkm	0.24	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	6388;4152;2752	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H006	Collinsella sp900545505	NA	10.60712/SI-ID414408.1	Actinomycetota	Coriobacteriaceae	Anaerobe	BHI; WCA; WCA Blood agar	3-4 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-06-14	cd47271eebac6594718cb4e44c6283fa	High-quality draft	2275572	38	122547	63	352694	1374	SPAdes	100	checkm	0.81	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-SR-H007	Sutterella wadsworthensis	NA	10.60712/SI-ID414409.1	Pseudomonadota	Burkholderiaceae	Anaerobe	BHI agar; mGAM Blood agar; WCA blood agar	2-3 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-06-10	96fb2ad08d105121f0d01bb0baec5a8c	High-quality draft	2907842	77	76433	115	239747	716	SPAdes	100	checkm	0	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-SR-H008	Eggerthella lenta	NA	10.60712/SI-ID414410.1	Actinomycetota	Eggerthellaceae	Anaerobe	WCA Blood agar; BHI agar	1-2 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-06-10	d1d4099280a52c2ee621bb5bf79244ba	High-quality draft	3436236	58	153482	209	360406	817	SPAdes	100	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	3791;1550	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H010	Mediterraneibacter torques	NA	10.60712/SI-ID414411.1	Bacillota	Lachnospiraceae	Anaerobe	BHI agar; WCA Blood agar	3-4 days	1	Germany	Anorexia Nervosa	Adult	feces	2022-06-14	a86d5f6c3ad7a2e29b8a31fbf2284d07	High-quality draft	2895324	98	53015	100	184971	464	SPAdes	99.42	checkm	0	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	1752	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H011	Bacteroides thetaiotaomicron	NA	10.60712/SI-ID414412.1	Bacteroidota	Bacteroidaceae	Anaerobe	mGAM; BHI	1-2 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-08-08	4f22339d4636a698980b9b5d45e1df6a	Manual review: are_contigs_less_100	6414917	471	30962	193	213836	223	SPAdes	99.41	checkm	1.05	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	30962;4139;2752	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H012	Clostridium innocuum	NA	10.60712/SI-ID414413.1	Bacillota	Erysipelotrichaceae	Anaerobe	BHI agar; mGAM Blood agar; WCA blood agar	1-2 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-08-01	ff7f0a4cae49889832d234e4e0bd6c81	Manual review: are_contigs_less_100	5052313	211	83303	681	235382	367	SPAdes	100	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	37707;4074	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H013	Bacteroides cellulosilyticus	NA	10.60712/SI-ID414414.1	Bacteroidota	Bacteroidaceae	Anaerobe	mGAM; BHI	1-2 days	1	Germany	Anorexia Nervosa	Adult	feces	2022-08-01	d0588be5b530454e0797a49af49fb6d3	Manual review: are_contigs_less_100	7398183	143	136393	220	344886	200	SPAdes	99.25	checkm	0.93	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	4138	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H014	Finegoldia magna	NA	10.60712/SI-ID414415.1	Bacillota	Peptoniphilaceae	Anaerobe	mGAM Blood agar; WCA agar; BHI agar	2-3 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-08-01	4922c604eda3263b168d100a78679994	Manual review: is_trnas_grtr_18	1759893	56	69132	165	141906	747	SPAdes	99.39	checkm	0.2	checkm	13	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H015	Bacteroides xylanisolvens	NA	10.60712/SI-ID414416.1	Bacteroidota	Bacteroidaceae	Anaerobe	WCA Blood agar; mGAM blood agar	1-2 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-06-14	1b310864fe4674cc08bce0195b37145a	Manual review: are_contigs_less_100	5967482	108	112219	169	260803	274	SPAdes	99.46	checkm	0	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	4139;2752	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H016	Bifidobacterium longum	NA	10.60712/SI-ID414417.1	Actinomycetota	Bifidobacteriaceae	Anaerobe	BHI	1-2 days	1	Germany	Anorexia Nervosa	Adult	feces	2022-08-08	67a4f7d81ec0a4790e4c3ad57e0bac7e	High-quality draft	2312204	37	303596	47	377772	529	SPAdes	100	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	4897	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H017	Clostridium scindens	NA	10.60712/SI-ID414418.1	Bacillota	Lachnospiraceae	Anaerobe	BHI agar; mGAM Blood agar; WCA blood agar	1-2 days	1	Germany	Anorexia Nervosa	Adult	feces	2022-07-05	83c2e642ae1d16debc1b455d28a73476	High-quality draft	3318162	73	107339	118	338158	444	SPAdes	99.42	checkm	0	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H018	Clostridium butyricum	NA	10.60712/SI-ID414419.1	Bacillota	Clostridiaceae	Anaerobe	mGAM;WCA;BHI	1-2 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-08-08	b50a8582fcbe7d2959d762a23ca8e6b8	Manual review: is_trnas_grtr_18	4503563	62	180604	168	582298	340	SPAdes	99.19	checkm	0	checkm	18	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-SR-H019	Peptoniphilus senegalensis	NA	10.60712/SI-ID414420.1	Bacillota	Peptoniphilaceae	Anaerobe	mGAM;BHI	3-4 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-08-08	e07ec7bcd800c7d207a72f79424a0773	Manual review: is_trnas_grtr_18	1931549	70	97616	247	236463	1109	SPAdes	99.3	checkm	0	checkm	17	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-SR-H020	Parabacteroides distasonis	NA	10.60712/SI-ID414421.1	Bacteroidota	Tannerellaceae	Anaerobe	mGAM;WCA	3-4 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-10-07	3e833b3fba9a3bd382cc05ba79498847	High-quality draft	5285701	72	230583	146	347219	253	SPAdes	99.42	checkm	0.13	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-SR-H021	Enterocloster hominis	NA	10.60712/SI-ID414422.1	Bacillota	Lachnospiraceae	Anaerobe	WCA;BHI	2-3 days	2	Germany	Anorexia Nervosa	Adult	feces	2022-11-14	20cc5db84184f88f1e985ec3c6a90f84	Manual review: are_contigs_less_100	6521517	388	32676	91	190788	121	SPAdes	99.16	checkm	2.53	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	7635	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-SR-H022	Enterococcus lactis	NA	10.60712/SI-ID414423.1	Bacillota	Enterococcaceae	Anaerobe	BHI agar; mGAM Blood agar; WCA agar	1-2 days	2	Germany	Anorexia Nervosa	Adult	Feces	2023-03-03	753366febd361ccb29ae63cda499424b	Manual review: is_trnas_grtr_18	2703477	67	103973	95	200318	696	SPAdes	99.62	checkm	0.38	checkm	18	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-SR-H024	Niallia hominis	NA	10.60712/SI-ID414424.1	Bacillota	Bacillaceae	Anaerobe	mGAM;BHI;WCA	2-3 days	2	Germany	Anorexia Nervosa	Adult	Feces	2023-02-15	b734777d59cfe36b57c936b7d7caf308	Manual review: are_contigs_less_100	4899582	179	59400	452	369520	255	SPAdes	92.24	checkm	3.2	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
